data-hora,chuva-horaria-mm,nivel-cm
01/08/2024 09:00:00,0.00,196.00
01/08/2024 08:45:00,0.00,196.00
01/08/2024 08:30:00,0.00,196.00
01/08/2024 08:15:00,0.00,197.00
01/08/2024 08:00:00,0.00,196.00
01/08/2024 07:45:00,0.00,196.00
01/08/2024 07:30:00,0.00,196.00
01/08/2024 07:15:00,0.00,196.00
01/08/2024 07:00:00,0.00,196.00
01/08/2024 06:45:00,0.00,196.00
01/08/2024 06:30:00,0.00,196.00
01/08/2024 06:15:00,0.00,197.00
01/08/2024 06:00:00,0.00,196.00
01/08/2024 05:45:00,0.00,196.00
01/08/2024 05:30:00,0.00,196.00
01/08/2024 05:15:00,0.00,196.00
01/08/2024 05:00:00,0.00,196.00
01/08/2024 04:45:00,0.00,196.00
01/08/2024 04:30:00,0.00,197.00
01/08/2024 04:15:00,0.00,197.00
01/08/2024 04:00:00,0.00,197.00
01/08/2024 03:45:00,0.00,198.00
01/08/2024 03:30:00,0.00,198.00
01/08/2024 03:15:00,0.00,198.00
01/08/2024 03:00:00,0.00,198.00
01/08/2024 02:45:00,0.00,199.00
01/08/2024 02:30:00,0.00,199.00
01/08/2024 02:15:00,0.00,199.00
01/08/2024 02:00:00,0.00,200.00
01/08/2024 01:45:00,0.00,200.00
01/08/2024 01:30:00,0.00,201.00
01/08/2024 01:15:00,0.00,201.00
01/08/2024 01:00:00,0.00,201.00
01/08/2024 00:45:00,0.00,202.00
01/08/2024 00:30:00,0.00,202.00
01/08/2024 00:15:00,0.00,202.00
01/08/2024 00:00:00,0.00,203.00
31/07/2024 23:45:00,0.00,203.00
31/07/2024 23:30:00,0.00,203.00
31/07/2024 23:15:00,0.00,203.00
31/07/2024 23:00:00,0.00,203.00
31/07/2024 22:45:00,0.00,204.00
31/07/2024 22:30:00,0.00,204.00
31/07/2024 22:15:00,0.00,204.00
31/07/2024 22:00:00,0.00,205.00
31/07/2024 21:45:00,0.00,205.00
31/07/2024 21:30:00,0.00,205.00
31/07/2024 21:15:00,0.00,206.00
31/07/2024 21:00:00,0.00,206.00
31/07/2024 20:45:00,0.00,206.00
31/07/2024 20:30:00,0.00,206.00
31/07/2024 20:15:00,0.00,207.00
31/07/2024 20:00:00,0.00,207.00
31/07/2024 19:45:00,0.00,208.00
31/07/2024 19:30:00,0.00,207.00
31/07/2024 19:15:00,0.00,207.00
31/07/2024 19:00:00,0.00,208.00
31/07/2024 18:45:00,0.00,208.00
31/07/2024 18:30:00,0.00,208.00
31/07/2024 18:15:00,0.00,208.00
31/07/2024 18:00:00,0.00,208.00
31/07/2024 17:45:00,0.00,209.00
31/07/2024 17:30:00,0.00,209.00
31/07/2024 17:15:00,0.00,208.00
31/07/2024 17:00:00,0.00,208.00
31/07/2024 16:45:00,0.00,208.00
31/07/2024 16:30:00,0.00,208.00
31/07/2024 16:15:00,0.00,208.00
31/07/2024 16:00:00,0.00,207.00
31/07/2024 15:45:00,0.00,206.00
31/07/2024 15:30:00,0.00,206.00
31/07/2024 15:15:00,0.00,205.00
31/07/2024 15:00:00,0.00,205.00
31/07/2024 14:45:00,0.00,204.00
31/07/2024 14:30:00,0.00,203.00
31/07/2024 14:15:00,0.00,203.00
31/07/2024 14:00:00,0.00,202.00
31/07/2024 13:45:00,0.00,201.00
31/07/2024 13:30:00,0.00,199.00
31/07/2024 13:15:00,0.00,199.00
31/07/2024 13:00:00,0.00,198.00
31/07/2024 12:45:00,0.00,197.00
31/07/2024 12:30:00,0.00,196.00
31/07/2024 12:15:00,0.00,195.00
31/07/2024 12:00:00,0.00,195.00
31/07/2024 11:45:00,0.00,194.00
31/07/2024 11:30:00,0.00,193.00
31/07/2024 11:15:00,0.00,193.00
31/07/2024 11:00:00,0.00,193.00
31/07/2024 10:45:00,0.00,193.00
31/07/2024 10:30:00,0.00,195.00
31/07/2024 10:15:00,0.00,193.00
31/07/2024 10:00:00,0.00,193.00
31/07/2024 09:45:00,0.00,194.00
31/07/2024 09:30:00,0.00,194.00
31/07/2024 09:15:00,0.00,194.00
31/07/2024 09:00:00,0.00,194.00
31/07/2024 08:45:00,0.00,194.00
31/07/2024 08:30:00,0.00,193.00
31/07/2024 08:15:00,0.00,194.00
31/07/2024 08:00:00,0.00,194.00
31/07/2024 07:45:00,0.00,195.00
31/07/2024 07:30:00,0.00,195.00
31/07/2024 07:15:00,0.00,196.00
31/07/2024 07:00:00,0.00,196.00
31/07/2024 06:45:00,0.00,196.00
31/07/2024 06:30:00,0.00,197.00
31/07/2024 06:15:00,0.00,197.00
31/07/2024 06:00:00,0.00,198.00
31/07/2024 05:45:00,0.00,198.00
31/07/2024 05:30:00,0.00,198.00
31/07/2024 05:15:00,0.00,198.00
31/07/2024 05:00:00,0.00,199.00
31/07/2024 04:45:00,0.00,199.00
31/07/2024 04:30:00,0.00,200.00
31/07/2024 04:15:00,0.00,200.00
31/07/2024 04:00:00,0.00,201.00
31/07/2024 03:45:00,0.00,201.00
31/07/2024 03:30:00,0.00,202.00
31/07/2024 03:15:00,0.00,202.00
31/07/2024 03:00:00,0.00,203.00
31/07/2024 02:45:00,0.00,203.00
31/07/2024 02:30:00,0.00,204.00
31/07/2024 02:15:00,0.00,205.00
31/07/2024 02:00:00,0.00,205.00
31/07/2024 01:45:00,0.00,206.00
31/07/2024 01:30:00,0.00,206.00
31/07/2024 01:15:00,0.00,207.00
31/07/2024 01:00:00,0.00,207.00
31/07/2024 00:45:00,0.00,208.00
31/07/2024 00:30:00,0.00,209.00
31/07/2024 00:15:00,0.00,209.00
31/07/2024 00:00:00,0.00,210.00
30/07/2024 23:45:00,0.00,210.00
30/07/2024 23:30:00,0.00,211.00
30/07/2024 23:15:00,0.00,211.00
30/07/2024 23:00:00,0.00,212.00
30/07/2024 22:45:00,0.00,213.00
30/07/2024 22:30:00,0.00,213.00
30/07/2024 22:15:00,0.00,213.00
30/07/2024 22:00:00,0.00,213.00
30/07/2024 21:45:00,0.00,213.00
30/07/2024 21:30:00,0.00,213.00
30/07/2024 21:15:00,0.00,213.00
30/07/2024 21:00:00,0.00,213.00
30/07/2024 20:45:00,0.00,214.00
30/07/2024 20:30:00,0.00,213.00
30/07/2024 20:15:00,0.00,213.00
30/07/2024 20:00:00,0.00,214.00
30/07/2024 19:45:00,0.00,214.00
30/07/2024 19:30:00,0.00,214.00
30/07/2024 19:15:00,0.00,215.00
30/07/2024 19:00:00,0.00,215.00
30/07/2024 18:45:00,0.00,215.00
30/07/2024 18:30:00,0.00,215.00
30/07/2024 18:15:00,0.00,215.00
30/07/2024 18:00:00,0.00,215.00
30/07/2024 17:45:00,0.00,215.00
30/07/2024 17:30:00,0.00,214.00
30/07/2024 17:15:00,0.00,214.00
30/07/2024 17:00:00,0.00,214.00
30/07/2024 16:45:00,0.00,215.00
30/07/2024 16:30:00,0.00,214.00
30/07/2024 16:15:00,0.00,213.00
30/07/2024 16:00:00,0.00,214.00
30/07/2024 15:45:00,0.00,214.00
30/07/2024 15:30:00,0.00,215.00
30/07/2024 15:15:00,0.00,215.00
30/07/2024 15:00:00,0.00,215.00
30/07/2024 14:45:00,0.00,215.00
30/07/2024 14:30:00,0.00,215.00
30/07/2024 14:15:00,0.00,216.00
30/07/2024 14:00:00,0.00,216.00
30/07/2024 13:45:00,0.00,217.00
30/07/2024 13:30:00,0.00,217.00
30/07/2024 13:15:00,0.00,217.00
30/07/2024 13:00:00,0.00,217.00
30/07/2024 12:45:00,0.00,217.00
30/07/2024 12:30:00,0.00,218.00
30/07/2024 12:15:00,0.00,218.00
30/07/2024 12:00:00,0.00,218.00
30/07/2024 11:45:00,0.00,218.00
30/07/2024 11:30:00,0.00,219.00
30/07/2024 11:15:00,0.00,219.00
30/07/2024 11:00:00,0.00,219.00
30/07/2024 10:45:00,0.00,220.00
30/07/2024 10:30:00,0.00,220.00
30/07/2024 10:15:00,0.00,221.00
30/07/2024 10:00:00,0.00,221.00
30/07/2024 09:45:00,0.00,222.00
30/07/2024 09:30:00,0.00,222.00
30/07/2024 09:15:00,0.00,223.00
30/07/2024 09:00:00,0.00,224.00
30/07/2024 08:45:00,0.00,225.00
30/07/2024 08:30:00,0.00,225.00
30/07/2024 08:15:00,0.00,226.00
30/07/2024 08:00:00,0.00,227.00
30/07/2024 07:45:00,0.00,227.00
30/07/2024 07:30:00,0.00,227.00
30/07/2024 07:15:00,0.00,228.00
30/07/2024 07:00:00,0.00,228.00
30/07/2024 06:45:00,0.00,228.00
30/07/2024 06:30:00,0.00,229.00
30/07/2024 06:15:00,0.00,230.00
30/07/2024 06:00:00,0.00,230.00
30/07/2024 05:45:00,0.00,231.00
30/07/2024 05:30:00,0.00,231.00
30/07/2024 05:15:00,0.00,232.00
30/07/2024 05:00:00,0.00,232.00
30/07/2024 04:45:00,0.00,233.00
30/07/2024 04:30:00,0.00,233.00
30/07/2024 04:15:00,0.00,234.00
30/07/2024 04:00:00,0.00,235.00
30/07/2024 03:45:00,0.00,235.00
30/07/2024 03:30:00,0.00,236.00
30/07/2024 03:15:00,0.00,236.00
30/07/2024 03:00:00,0.00,237.00
30/07/2024 02:45:00,0.00,237.00
30/07/2024 02:30:00,0.00,238.00
30/07/2024 02:15:00,0.00,238.00
30/07/2024 02:00:00,0.00,239.00
30/07/2024 01:45:00,0.00,240.00
30/07/2024 01:30:00,0.00,240.00
30/07/2024 01:15:00,0.00,240.00
30/07/2024 01:00:00,0.00,241.00
30/07/2024 00:45:00,0.00,242.00
30/07/2024 00:30:00,0.00,242.00
30/07/2024 00:15:00,0.00,243.00
30/07/2024 00:00:00,0.00,244.00
29/07/2024 23:45:00,0.00,245.00
29/07/2024 23:30:00,0.00,245.00
29/07/2024 23:15:00,0.00,246.00
29/07/2024 23:00:00,0.00,246.00
29/07/2024 22:45:00,0.00,246.00
29/07/2024 22:30:00,0.00,246.00
29/07/2024 22:15:00,0.00,247.00
29/07/2024 22:00:00,0.00,247.00
29/07/2024 21:45:00,0.00,247.00
29/07/2024 21:30:00,0.00,246.00
29/07/2024 21:15:00,0.00,246.00
29/07/2024 21:00:00,0.00,246.00
29/07/2024 20:45:00,0.00,246.00
29/07/2024 20:30:00,0.00,246.00
29/07/2024 20:15:00,0.00,246.00
29/07/2024 20:00:00,0.00,246.00
29/07/2024 19:45:00,0.00,246.00
29/07/2024 19:30:00,0.00,246.00
29/07/2024 19:15:00,0.00,245.00
29/07/2024 19:00:00,0.00,245.00
29/07/2024 18:45:00,0.00,244.00
29/07/2024 18:30:00,0.00,244.00
29/07/2024 18:15:00,0.00,243.00
29/07/2024 18:00:00,0.00,242.00
29/07/2024 17:45:00,0.00,242.00
29/07/2024 17:30:00,0.00,242.00
29/07/2024 17:15:00,0.00,242.00
29/07/2024 17:00:00,0.00,241.00
29/07/2024 16:45:00,0.00,241.00
29/07/2024 16:30:00,0.00,240.00
29/07/2024 16:15:00,0.00,240.00
29/07/2024 16:00:00,0.00,240.00
29/07/2024 15:45:00,0.00,241.00
29/07/2024 15:30:00,0.00,241.00
29/07/2024 15:15:00,0.00,240.00
29/07/2024 15:00:00,0.00,242.00
29/07/2024 14:45:00,0.00,241.00
29/07/2024 14:30:00,0.00,240.00
29/07/2024 14:15:00,0.00,240.00
29/07/2024 14:00:00,0.00,240.00
29/07/2024 13:45:00,0.00,241.00
29/07/2024 13:30:00,0.20,241.00
29/07/2024 13:15:00,0.00,242.00
29/07/2024 13:00:00,0.00,242.00
29/07/2024 12:45:00,0.00,243.00
29/07/2024 12:30:00,0.20,243.00
29/07/2024 12:15:00,0.00,244.00
29/07/2024 12:00:00,0.00,244.00
29/07/2024 11:45:00,0.00,245.00
29/07/2024 11:30:00,0.00,246.00
29/07/2024 11:15:00,0.00,247.00
29/07/2024 11:00:00,0.00,248.00
29/07/2024 10:45:00,0.00,248.00
29/07/2024 10:30:00,0.00,250.00
29/07/2024 10:15:00,0.00,250.00
29/07/2024 10:00:00,0.00,251.00
29/07/2024 09:45:00,0.00,254.00
29/07/2024 09:30:00,0.00,253.00
29/07/2024 09:15:00,0.00,256.00
29/07/2024 09:00:00,0.00,254.00
29/07/2024 08:45:00,0.00,255.00
29/07/2024 08:30:00,0.00,255.00
29/07/2024 08:15:00,0.00,255.00
29/07/2024 08:00:00,0.20,256.00
29/07/2024 07:45:00,0.20,256.00
29/07/2024 07:30:00,0.00,256.00
29/07/2024 07:15:00,0.20,256.00
29/07/2024 07:00:00,0.60,255.00
29/07/2024 06:45:00,0.00,255.00
29/07/2024 06:30:00,0.00,254.00
29/07/2024 06:15:00,1.20,254.00
29/07/2024 06:00:00,2.00,253.00
29/07/2024 05:45:00,1.40,254.00
29/07/2024 05:30:00,0.60,253.00
29/07/2024 05:15:00,0.00,252.00
29/07/2024 05:00:00,0.20,252.00
29/07/2024 04:45:00,0.20,250.00
29/07/2024 04:30:00,0.00,250.00
29/07/2024 04:15:00,0.20,249.00
29/07/2024 04:00:00,0.00,245.00
29/07/2024 03:45:00,0.40,244.00
29/07/2024 03:30:00,0.20,243.00
29/07/2024 03:15:00,1.60,241.00
29/07/2024 03:00:00,0.00,238.00
29/07/2024 02:45:00,0.80,236.00
29/07/2024 02:30:00,0.80,235.00
29/07/2024 02:15:00,0.40,234.00
29/07/2024 02:00:00,0.20,232.00
29/07/2024 01:45:00,0.20,230.00
29/07/2024 01:30:00,0.40,230.00
29/07/2024 01:15:00,0.40,229.00
29/07/2024 01:00:00,0.40,228.00
29/07/2024 00:45:00,0.20,227.00
29/07/2024 00:30:00,0.80,226.00
29/07/2024 00:15:00,0.60,224.00
29/07/2024 00:00:00,1.00,223.00
28/07/2024 23:45:00,2.60,222.00
28/07/2024 23:30:00,0.80,221.00
28/07/2024 23:15:00,0.00,219.00
28/07/2024 23:00:00,0.00,218.00
28/07/2024 22:45:00,0.00,217.00
28/07/2024 22:30:00,0.00,217.00
28/07/2024 22:15:00,0.00,217.00
28/07/2024 22:00:00,0.00,216.00
28/07/2024 21:45:00,0.20,216.00
28/07/2024 21:30:00,0.00,215.00
28/07/2024 21:15:00,0.00,214.00
28/07/2024 21:00:00,0.00,214.00
28/07/2024 20:45:00,0.00,214.00
28/07/2024 20:30:00,0.00,214.00
28/07/2024 20:15:00,0.00,213.00
28/07/2024 20:00:00,0.20,214.00
28/07/2024 19:45:00,0.20,214.00
28/07/2024 19:30:00,0.00,215.00
28/07/2024 19:15:00,0.00,215.00
28/07/2024 19:00:00,0.00,215.00
28/07/2024 18:45:00,0.00,215.00
28/07/2024 18:30:00,0.00,215.00
28/07/2024 18:15:00,0.00,215.00
28/07/2024 18:00:00,0.00,215.00
28/07/2024 17:45:00,0.00,215.00
28/07/2024 17:30:00,0.00,214.00
28/07/2024 17:15:00,0.00,215.00
28/07/2024 17:00:00,0.00,215.00
28/07/2024 16:45:00,0.00,215.00
28/07/2024 16:30:00,0.00,215.00
28/07/2024 16:15:00,0.00,216.00
28/07/2024 16:00:00,0.00,217.00
28/07/2024 15:45:00,0.00,217.00
28/07/2024 15:30:00,0.00,217.00
28/07/2024 15:15:00,0.00,217.00
28/07/2024 15:00:00,0.00,217.00
28/07/2024 14:45:00,0.00,217.00
28/07/2024 14:30:00,0.00,216.00
28/07/2024 14:15:00,0.00,215.00
28/07/2024 14:00:00,0.00,215.00
28/07/2024 13:45:00,0.00,214.00
28/07/2024 13:30:00,0.00,213.00
28/07/2024 13:15:00,0.00,213.00
28/07/2024 13:00:00,0.00,213.00
28/07/2024 12:45:00,0.00,215.00
28/07/2024 12:30:00,0.40,216.00
28/07/2024 12:15:00,0.00,215.00
28/07/2024 12:00:00,0.00,215.00
28/07/2024 11:45:00,0.00,215.00
28/07/2024 11:30:00,0.00,214.00
28/07/2024 11:15:00,0.00,215.00
28/07/2024 11:00:00,0.00,214.00
28/07/2024 10:45:00,0.00,214.00
28/07/2024 10:30:00,0.00,214.00
28/07/2024 10:15:00,0.00,213.00
28/07/2024 10:00:00,0.00,212.00
28/07/2024 09:45:00,0.00,212.00
28/07/2024 09:30:00,0.20,212.00
28/07/2024 09:15:00,0.80,213.00
28/07/2024 09:00:00,0.60,214.00
28/07/2024 08:45:00,0.20,214.00
28/07/2024 08:30:00,0.00,214.00
28/07/2024 08:15:00,0.00,213.00
28/07/2024 08:00:00,0.00,212.00
28/07/2024 07:45:00,0.20,210.00
28/07/2024 07:30:00,0.00,209.00
28/07/2024 07:15:00,0.00,208.00
28/07/2024 07:00:00,0.00,208.00
28/07/2024 06:45:00,0.20,208.00
28/07/2024 06:30:00,0.00,208.00
28/07/2024 06:15:00,1.00,207.00
28/07/2024 06:00:00,0.00,208.00
28/07/2024 05:45:00,0.00,208.00
28/07/2024 05:30:00,0.00,207.00
28/07/2024 05:15:00,0.00,207.00
28/07/2024 05:00:00,0.00,206.00
28/07/2024 04:45:00,0.00,206.00
28/07/2024 04:30:00,0.00,206.00
28/07/2024 04:15:00,0.00,205.00
28/07/2024 04:00:00,0.00,205.00
28/07/2024 03:45:00,0.00,205.00
28/07/2024 03:30:00,0.00,205.00
28/07/2024 03:15:00,0.00,204.00
28/07/2024 03:00:00,0.00,204.00
28/07/2024 02:45:00,0.00,204.00
28/07/2024 02:30:00,0.00,204.00
28/07/2024 02:15:00,0.00,204.00
28/07/2024 02:00:00,0.00,204.00
28/07/2024 01:45:00,0.00,204.00
28/07/2024 01:30:00,0.00,204.00
28/07/2024 01:15:00,0.00,204.00
28/07/2024 01:00:00,0.00,204.00
28/07/2024 00:45:00,0.00,204.00
28/07/2024 00:30:00,0.00,204.00
28/07/2024 00:15:00,0.00,204.00
28/07/2024 00:00:00,0.00,203.00
27/07/2024 23:45:00,0.00,203.00
27/07/2024 23:30:00,0.00,203.00
27/07/2024 23:15:00,0.00,203.00
27/07/2024 23:00:00,0.00,204.00
27/07/2024 22:45:00,0.00,203.00
27/07/2024 22:30:00,0.00,203.00
27/07/2024 22:15:00,0.00,203.00
27/07/2024 22:00:00,0.00,203.00
27/07/2024 21:45:00,0.00,203.00
27/07/2024 21:30:00,0.00,203.00
27/07/2024 21:15:00,0.00,202.00
27/07/2024 21:00:00,0.00,202.00
27/07/2024 20:45:00,0.00,202.00
27/07/2024 20:30:00,0.00,202.00
27/07/2024 20:15:00,0.00,202.00
27/07/2024 20:00:00,0.00,202.00
27/07/2024 19:45:00,0.00,202.00
27/07/2024 19:30:00,0.00,201.00
27/07/2024 19:15:00,0.00,201.00
27/07/2024 19:00:00,0.00,201.00
27/07/2024 18:45:00,0.00,201.00
27/07/2024 18:30:00,0.00,201.00
27/07/2024 18:15:00,0.00,201.00
27/07/2024 18:00:00,0.00,201.00
27/07/2024 17:45:00,0.00,200.00
27/07/2024 17:30:00,0.00,200.00
27/07/2024 17:15:00,0.00,200.00
27/07/2024 17:00:00,0.00,200.00
27/07/2024 16:45:00,0.00,201.00
27/07/2024 16:30:00,0.00,200.00
27/07/2024 16:15:00,0.00,200.00
27/07/2024 16:00:00,0.00,201.00
27/07/2024 15:45:00,0.00,202.00
27/07/2024 15:30:00,0.00,201.00
27/07/2024 15:15:00,0.00,201.00
27/07/2024 15:00:00,0.00,201.00
27/07/2024 14:45:00,0.00,201.00
27/07/2024 14:30:00,0.00,202.00
27/07/2024 14:15:00,0.00,202.00
27/07/2024 14:00:00,0.00,203.00
27/07/2024 13:45:00,0.00,203.00
27/07/2024 13:30:00,0.00,203.00
27/07/2024 13:15:00,0.00,203.00
27/07/2024 13:00:00,0.00,204.00
27/07/2024 12:45:00,0.00,204.00
27/07/2024 12:30:00,0.00,204.00
27/07/2024 12:15:00,0.00,204.00
27/07/2024 12:00:00,0.00,204.00
27/07/2024 11:45:00,0.00,204.00
27/07/2024 11:30:00,0.00,204.00
27/07/2024 11:15:00,0.00,204.00
27/07/2024 11:00:00,0.00,204.00
27/07/2024 10:45:00,0.00,204.00
27/07/2024 10:30:00,0.00,204.00
27/07/2024 10:15:00,0.00,204.00
27/07/2024 10:00:00,0.00,204.00
27/07/2024 09:45:00,0.00,204.00
27/07/2024 09:30:00,0.00,204.00
27/07/2024 09:15:00,0.00,204.00
27/07/2024 09:00:00,0.00,204.00
27/07/2024 08:45:00,0.00,203.00
27/07/2024 08:30:00,0.00,203.00
27/07/2024 08:15:00,0.00,203.00
27/07/2024 08:00:00,0.00,203.00
27/07/2024 07:45:00,0.00,203.00
27/07/2024 07:30:00,0.00,203.00
27/07/2024 07:15:00,0.00,203.00
27/07/2024 07:00:00,0.00,203.00
27/07/2024 06:45:00,0.00,203.00
27/07/2024 06:30:00,0.00,204.00
27/07/2024 06:15:00,0.00,204.00
27/07/2024 06:00:00,0.00,204.00
27/07/2024 05:45:00,0.00,204.00
27/07/2024 05:30:00,0.00,205.00
27/07/2024 05:15:00,0.00,205.00
27/07/2024 05:00:00,0.00,205.00
27/07/2024 04:45:00,0.00,205.00
27/07/2024 04:30:00,0.00,205.00
27/07/2024 04:15:00,0.00,206.00
27/07/2024 04:00:00,0.00,205.00
27/07/2024 03:45:00,0.00,206.00
27/07/2024 03:30:00,0.00,206.00
27/07/2024 03:15:00,0.00,207.00
27/07/2024 03:00:00,0.00,207.00
27/07/2024 02:45:00,0.00,208.00
27/07/2024 02:30:00,0.20,208.00
27/07/2024 02:15:00,0.00,208.00
27/07/2024 02:00:00,0.00,208.00
27/07/2024 01:45:00,0.00,208.00
27/07/2024 01:30:00,0.00,208.00
27/07/2024 01:15:00,0.00,208.00
27/07/2024 01:00:00,0.00,208.00
27/07/2024 00:45:00,0.00,209.00
27/07/2024 00:30:00,0.00,209.00
27/07/2024 00:15:00,0.00,210.00
27/07/2024 00:00:00,0.00,210.00
26/07/2024 23:45:00,0.00,210.00
26/07/2024 23:30:00,0.00,211.00
26/07/2024 23:15:00,0.00,211.00
26/07/2024 23:00:00,0.00,211.00
26/07/2024 22:45:00,0.00,212.00
26/07/2024 22:30:00,0.00,212.00
26/07/2024 22:15:00,0.00,212.00
26/07/2024 22:00:00,0.00,211.00
26/07/2024 21:45:00,0.00,211.00
26/07/2024 21:30:00,0.00,211.00
26/07/2024 21:15:00,0.00,211.00
26/07/2024 21:00:00,0.00,211.00
26/07/2024 20:45:00,0.00,210.00
26/07/2024 20:30:00,0.00,211.00
26/07/2024 20:15:00,0.00,211.00
26/07/2024 20:00:00,0.00,211.00
26/07/2024 19:45:00,0.00,211.00
26/07/2024 19:30:00,0.00,212.00
26/07/2024 19:15:00,0.00,212.00
26/07/2024 19:00:00,0.00,213.00
26/07/2024 18:45:00,0.00,213.00
26/07/2024 18:30:00,0.00,211.00
26/07/2024 18:15:00,0.00,213.00
26/07/2024 18:00:00,0.00,213.00
26/07/2024 17:45:00,0.00,213.00
26/07/2024 17:30:00,0.00,213.00
26/07/2024 17:15:00,0.00,213.00
26/07/2024 17:00:00,0.00,213.00
26/07/2024 16:45:00,0.00,213.00
26/07/2024 16:30:00,0.00,213.00
26/07/2024 16:15:00,0.00,213.00
26/07/2024 16:00:00,0.00,213.00
26/07/2024 15:45:00,0.00,214.00
26/07/2024 15:30:00,0.00,213.00
26/07/2024 15:15:00,0.00,213.00
26/07/2024 15:00:00,0.00,214.00
26/07/2024 14:45:00,0.00,214.00
26/07/2024 14:30:00,0.00,213.00
26/07/2024 14:15:00,0.00,214.00
26/07/2024 14:00:00,0.00,213.00
26/07/2024 13:45:00,0.00,213.00
26/07/2024 13:30:00,0.00,212.00
26/07/2024 13:15:00,0.00,212.00
26/07/2024 13:00:00,0.00,211.00
26/07/2024 12:45:00,0.00,210.00
26/07/2024 12:30:00,0.00,210.00
26/07/2024 12:15:00,0.00,209.00
26/07/2024 12:00:00,0.00,209.00
26/07/2024 11:45:00,0.00,208.00
26/07/2024 11:30:00,0.00,208.00
26/07/2024 11:15:00,0.00,208.00
26/07/2024 11:00:00,0.00,208.00
26/07/2024 10:45:00,0.00,208.00
26/07/2024 10:30:00,0.00,208.00
26/07/2024 10:15:00,0.00,208.00
26/07/2024 10:00:00,0.00,208.00
26/07/2024 09:45:00,0.00,208.00
26/07/2024 09:30:00,0.00,208.00
26/07/2024 09:15:00,0.00,209.00
26/07/2024 09:00:00,0.00,208.00
26/07/2024 08:45:00,0.00,208.00
26/07/2024 08:30:00,0.00,207.00
26/07/2024 08:15:00,0.00,207.00
26/07/2024 08:00:00,0.00,207.00
26/07/2024 07:45:00,0.00,208.00
26/07/2024 07:30:00,0.00,208.00
26/07/2024 07:15:00,0.00,207.00
26/07/2024 07:00:00,0.00,207.00
26/07/2024 06:45:00,0.00,208.00
26/07/2024 06:30:00,0.00,208.00
26/07/2024 06:15:00,0.00,208.00
26/07/2024 06:00:00,0.00,208.00
26/07/2024 05:45:00,0.00,208.00
26/07/2024 05:30:00,0.00,207.00
26/07/2024 05:15:00,0.00,207.00
26/07/2024 05:00:00,0.00,208.00
26/07/2024 04:45:00,0.00,208.00
26/07/2024 04:30:00,0.00,207.00
26/07/2024 04:15:00,0.00,207.00
26/07/2024 04:00:00,0.00,208.00
26/07/2024 03:45:00,0.00,208.00
26/07/2024 03:30:00,0.00,208.00
26/07/2024 03:15:00,0.00,208.00
26/07/2024 03:00:00,0.00,208.00
26/07/2024 02:45:00,0.00,208.00
26/07/2024 02:30:00,0.00,208.00
26/07/2024 02:15:00,0.00,207.00
26/07/2024 02:00:00,0.00,207.00
26/07/2024 01:45:00,0.00,206.00
26/07/2024 01:30:00,0.00,206.00
26/07/2024 01:15:00,0.00,205.00
26/07/2024 01:00:00,0.00,205.00
26/07/2024 00:45:00,0.00,205.00
26/07/2024 00:30:00,0.00,205.00
26/07/2024 00:15:00,0.00,205.00
26/07/2024 00:00:00,0.00,205.00
25/07/2024 23:45:00,0.00,204.00
25/07/2024 23:30:00,0.00,204.00
25/07/2024 23:15:00,0.00,205.00
25/07/2024 23:00:00,0.00,205.00
25/07/2024 22:45:00,0.00,205.00
25/07/2024 22:30:00,0.00,205.00
25/07/2024 22:15:00,0.00,205.00
25/07/2024 22:00:00,0.00,205.00
25/07/2024 21:45:00,0.00,206.00
25/07/2024 21:30:00,0.00,206.00
25/07/2024 21:15:00,0.00,206.00
25/07/2024 21:00:00,0.00,206.00
25/07/2024 20:45:00,0.00,206.00
25/07/2024 20:30:00,0.00,206.00
25/07/2024 20:15:00,0.00,206.00
25/07/2024 20:00:00,0.00,206.00
25/07/2024 19:45:00,0.00,206.00
25/07/2024 19:30:00,0.00,206.00
25/07/2024 19:15:00,0.00,205.00
25/07/2024 19:00:00,0.00,206.00
25/07/2024 18:45:00,0.00,203.00
25/07/2024 18:30:00,0.00,205.00
25/07/2024 18:15:00,0.00,206.00
25/07/2024 18:00:00,0.00,206.00
25/07/2024 17:45:00,0.00,206.00
25/07/2024 17:30:00,0.00,207.00
25/07/2024 17:15:00,0.00,207.00
25/07/2024 17:00:00,0.00,207.00
25/07/2024 16:45:00,0.00,207.00
25/07/2024 16:30:00,0.00,207.00
25/07/2024 16:15:00,0.00,207.00
25/07/2024 16:00:00,0.00,208.00
25/07/2024 15:45:00,0.00,208.00
25/07/2024 15:30:00,0.00,209.00
25/07/2024 15:15:00,0.00,209.00
25/07/2024 15:00:00,0.00,209.00
25/07/2024 14:45:00,0.00,209.00
25/07/2024 14:30:00,0.00,210.00
25/07/2024 14:15:00,0.00,210.00
25/07/2024 14:00:00,0.00,212.00
25/07/2024 13:45:00,0.00,212.00
25/07/2024 13:30:00,0.00,211.00
25/07/2024 13:15:00,0.00,211.00
25/07/2024 13:00:00,0.00,211.00
25/07/2024 12:45:00,0.00,212.00
25/07/2024 12:30:00,0.00,213.00
25/07/2024 12:15:00,0.00,213.00
25/07/2024 12:00:00,0.00,213.00
25/07/2024 11:45:00,0.00,213.00
25/07/2024 11:30:00,0.00,213.00
25/07/2024 11:15:00,0.00,212.00
25/07/2024 11:00:00,0.00,212.00
